#ID DescID M200b Vmax Vrms R200b Rs Np X Y Z VX VY VZ Parent_ID
1941214 -1 1.3558e+13 660.480 0 555.304 0 340 917.598389 153.876358 1045.453003 -333.202484 -13.034215 -62.032162 -1
1941217 -1 2.0577e+13 805.490 0 638.147 0 516 980.028259 252.829544 951.108643 -45.388515 -138.971939 20.907360 -1
1941220 -1 1.2003e+13 684.032 0 533.203 0 301 806.649048 242.545639 924.161133 -56.715256 386.031769 96.400826 -1
1941232 -1 1.2761e+13 675.178 0 544.195 0 320 884.542480 228.322128 892.117798 360.159241 87.264175 -91.604851 -1
1941238 -1 1.5034e+13 754.902 0 574.757 0 377 822.915955 167.916718 983.067932 -148.325012 52.723877 201.415009 -1
1941242 -1 8.5735e+12 579.189 0 476.633 0 215 1047.567749 96.069504 814.829224 79.258377 177.751099 331.125458 -1
1941246 -1 1.1804e+13 670.454 0 530.235 0 296 833.718445 156.589081 939.510315 -244.925720 370.142303 331.018555 -1
1941251 -1 1.5153e+13 692.114 0 576.278 0 380 964.706970 237.608078 1018.371216 -114.773682 102.546295 74.341759 -1
1941255 -1 1.0288e+13 617.751 0 506.498 0 258 1017.367615 131.899979 961.780029 237.086884 251.359512 -104.025681 -1
1941256 -1 1.5991e+13 734.601 0 586.704 0 401 971.261719 238.149857 806.973877 87.101784 -68.603584 -12.371729 -1
1941265 -1 1.619e+13 738.083 0 589.132 0 406 894.268311 235.721344 1029.858032 -645.599670 -341.068420 -97.556862 -1
1941284 -1 1.7346e+13 771.670 0 602.838 0 435 912.470886 150.591934 1039.047729 18.968399 71.502686 -65.465691 -1
1941287 -1 1.3478e+13 667.800 0 554.213 0 338 804.827209 240.205673 891.434204 30.424297 -134.833084 -16.826916 -1
1941295 -1 1.0288e+13 602.780 0 506.498 0 258 836.796509 99.859566 998.145203 -294.697388 130.588211 -9.456938 -1
1941305 -1 9.7699e+12 680.066 0 497.844 0 245 905.532043 211.161652 810.187744 -131.281479 -297.224762 399.263428 -1
1941314 -1 1.4874e+13 750.576 0 572.717 0 373 889.462708 59.073750 854.784546 -247.551422 -262.402771 128.327637 -1
1941317 -1 1.2322e+13 641.581 0 537.886 0 309 833.572327 51.859417 972.250610 -19.844664 56.884014 429.536041 -1
1941321 -1 9.8097e+12 582.546 0 498.520 0 246 880.210999 204.556320 843.045776 60.898876 304.803406 524.510010 -1
1941337 -1 1.6031e+13 778.785 0 587.191 0 402 998.949280 129.450714 927.646301 162.768616 498.572723 363.451721 -1
1941338 -1 1.7027e+13 813.741 0 599.119 0 427 1023.643188 141.257904 937.455139 247.002319 609.856323 500.349457 -1
1941345 -1 1.2162e+13 661.034 0 535.555 0 305 839.488403 20.953033 920.589905 -528.801453 -6.787599 -232.519302 -1
1941349 -1 1.0966e+13 655.584 0 517.386 0 275 808.561462 220.928879 864.738037 -27.599297 103.066750 -153.008865 -1
1941368 -1 1.1923e+13 698.309 0 532.020 0 299 1013.360779 192.661942 901.364319 -56.428391 260.362213 214.641495 -1
1941371 -1 9.0122e+12 582.478 0 484.626 0 226 1034.441895 243.015717 957.518677 -63.828457 -217.476532 -60.659187 -1
1941374 -1 1.1006e+13 653.545 0 518.013 0 276 851.662903 61.106018 924.794312 -107.742462 -6.245697 116.839867 -1
1941377 -1 9.6502e+12 629.673 0 495.803 0 242 807.958313 19.311480 894.523865 -9.212700 87.569000 114.169701 -1
1941379 -1 1.0408e+13 608.336 0 508.453 0 261 1026.317627 179.034866 822.711914 -143.958328 -85.184990 95.980347 -1
1941385 -1 9.9692e+12 645.109 0 501.207 0 250 940.153076 165.018250 1045.679199 -290.439087 -62.213730 37.888176 -1
1941389 -1 9.6103e+12 582.337 0 495.119 0 241 953.320129 158.992264 804.868958 273.341095 582.739868 332.747314 -1
1941414 -1 9.73e+12 595.773 0 497.165 0 244 1046.458862 35.895424 1026.956421 -28.075411 -134.544724 372.546967 -1
1941419 -1 1.4874e+13 786.742 0 572.717 0 373 1014.913940 224.250519 1033.583618 248.288254 -276.599640 -1.300040 -1
1941420 -1 1.0807e+13 608.831 0 514.866 0 271 802.748535 26.335669 833.638306 -301.993530 -194.975754 -155.074783 -1
1941425 -1 9.6901e+12 620.356 0 496.485 0 243 952.874146 181.559357 887.894592 199.594162 366.166168 28.881300 -1
1941439 -1 9.2515e+12 587.236 0 488.878 0 232 1047.286743 218.727676 1009.284851 -10.872396 210.328430 -32.559914 -1
1941458 -1 1.5632e+13 717.316 0 582.281 0 392 948.507568 191.266129 806.636353 214.477570 -96.389488 -175.256836 -1
1941468 -1 1.308e+13 720.469 0 548.692 0 328 1033.821411 237.481979 1014.189880 172.617264 -375.764465 -144.794800 -1
1941470 -1 8.6932e+12 561.379 0 478.839 0 218 910.183838 199.114075 786.837830 -30.759909 169.441940 -10.861883 -1
1941486 -1 8.2147e+12 587.302 0 469.887 0 206 1014.897583 223.076996 993.650269 293.852509 291.273987 -335.053894 -1
1941503 -1 8.2147e+12 577.434 0 469.887 0 206 933.404297 157.546661 986.077637 -97.186798 164.811661 269.886810 -1
1941506 -1 1.0288e+13 595.503 0 506.498 0 258 991.762817 250.236160 806.243591 -359.756744 -124.952896 -127.579865 -1
1941509 -1 1.296e+13 675.979 0 547.014 0 325 1026.955444 141.778351 939.842529 -130.187225 452.307739 50.971798 -1
1941511 -1 1.292e+13 690.666 0 546.453 0 324 973.470154 160.184250 873.392090 295.424744 95.363571 278.160095 -1
1941512 -1 9.4907e+12 637.993 0 493.056 0 238 1018.388062 171.740738 817.134094 224.027847 198.853577 222.202377 -1
1941523 -1 8.9324e+12 623.096 0 483.192 0 224 798.417480 200.384460 910.613098 57.995632 157.551315 -218.986237 -1
1941532 -1 8.1349e+12 552.107 0 468.361 0 204 854.910095 23.887630 840.119385 67.966179 -207.429779 80.001160 -1
1941545 -1 9.3711e+12 605.580 0 490.976 0 235 904.066589 129.228989 1024.223145 119.258690 383.296783 423.429230 -1
1941549 -1 9.6502e+12 634.320 0 495.803 0 242 1007.760376 136.975876 886.959595 69.751091 688.075684 -28.116726 -1
1941553 -1 8.6134e+12 592.044 0 477.370 0 216 916.460693 23.493727 1016.745117 38.112869 -521.038452 318.485443 -1
1941555 -1 1.3997e+13 734.745 0 561.229 0 351 902.149902 245.145569 931.182007 -330.727386 107.273514 -133.496521 -1
1941558 -1 1.0528e+13 615.828 0 510.394 0 264 953.772644 61.466618 951.284790 51.775566 283.698883 -112.850647 -1
1941563 -1 9.6103e+12 598.489 0 495.119 0 241 1023.876465 162.295212 808.428833 143.865295 311.852051 51.483643 -1
1941587 -1 1.0049e+13 599.367 0 502.540 0 252 814.356262 258.255920 803.377747 -318.317505 -123.944489 272.403412 -1
1941588 -1 9.4907e+12 593.522 0 493.056 0 238 824.751709 58.494743 986.387939 -258.841278 -129.552719 26.544544 -1
1941595 -1 1.0607e+13 596.330 0 511.680 0 266 859.246948 43.042084 866.120789 223.747223 9.493911 161.568497 -1
1941606 -1 1.0687e+13 617.053 0 512.959 0 268 857.163818 149.420212 1026.561401 49.617233 71.219635 317.287659 -1
1941627 -1 8.2944e+12 573.861 0 471.403 0 208 918.991455 85.606476 952.847595 20.908693 148.188522 191.756165 -1
1941628 -1 8.6134e+12 646.338 0 477.370 0 216 839.325623 111.628746 973.059570 -227.870056 244.035461 273.763184 -1
1941640 -1 1.1644e+13 638.375 0 527.835 0 292 974.074036 18.965576 806.421448 40.267765 159.229660 36.112782 -1
1941643 -1 9.2515e+12 620.275 0 488.878 0 232 992.980225 260.728607 790.677979 -318.662231 -112.556229 229.209167 -1
1941646 -1 1.0727e+13 603.048 0 513.596 0 269 815.099426 22.586277 865.102417 -267.801331 7.566089 37.218010 -1
1941651 -1 1.2601e+13 652.826 0 541.918 0 316 873.579468 225.277710 1030.280884 -289.521149 -81.704056 103.123016 -1
1941659 -1 1.2362e+13 676.358 0 538.466 0 310 1044.421143 174.692612 971.433716 -287.187408 -164.599991 -135.003052 -1
1941660 -1 9.2515e+12 584.331 0 488.878 0 232 937.871277 115.206413 928.506836 -201.295822 80.942665 394.768097 -1
1941689 -1 8.2944e+12 551.414 0 471.403 0 208 795.980652 57.766739 838.694336 -713.283142 -118.158325 166.032928 -1
1941710 -1 9.2116e+12 613.011 0 488.174 0 231 787.592407 82.829170 852.245117 -725.057739 4.086166 301.714203 -1
1941716 -1 8.1349e+12 560.219 0 468.361 0 204 972.378784 239.566986 851.435120 83.267845 116.315292 -21.528860 -1
1941744 -1 9.3312e+12 640.324 0 490.278 0 234 951.039673 238.825729 970.768799 121.180870 -69.108582 -201.349915 -1
1941750 -1 8.414e+12 571.481 0 473.658 0 211 809.001770 139.914566 867.879272 -417.599884 119.163155 -335.684784 -1
1941760 -1 1.0009e+13 608.873 0 501.875 0 251 1013.347229 45.505486 951.314453 -249.656021 -291.133728 555.282288 -1
1941778 -1 8.5735e+12 581.180 0 476.633 0 215 822.394653 171.984314 982.557861 -220.621140 -250.004089 263.015747 -1
1941781 -1 9.73e+12 673.432 0 497.165 0 244 983.742920 171.016678 875.972717 172.074173 -37.008995 142.511017 -1
1941788 -1 9.8097e+12 596.614 0 498.520 0 246 791.929871 260.228790 1027.720947 -51.493248 -5.647120 122.998459 -1
1941801 -1 8.6533e+12 563.254 0 478.106 0 217 976.193726 144.934097 831.990356 -19.935234 642.084412 225.370285 -1
1941808 -1 9.7699e+12 588.250 0 497.844 0 245 999.798950 210.977142 929.789368 38.019157 32.172852 15.487060 -1
1941814 -1 1.1285e+13 655.590 0 522.356 0 283 816.278564 217.897995 814.585754 -369.383820 -108.392181 226.327850 -1
1941823 -1 1.1644e+13 652.415 0 527.835 0 292 806.058167 245.954575 922.301331 -59.540874 -195.107697 354.995880 -1
1941824 -1 1.1086e+13 661.295 0 519.261 0 278 1002.944458 156.094528 842.118835 -33.565426 483.956024 2.949705 -1
1941830 -1 1.0926e+13 616.679 0 516.759 0 274 787.732788 6.930237 926.644592 -180.163879 86.257782 377.709473 -1
1941834 -1 1.1564e+13 659.749 0 526.627 0 290 966.529419 50.833874 919.544495 -425.799194 -168.810898 468.905762 -1
1941836 -1 8.9723e+12 572.667 0 483.910 0 225 940.214600 252.382462 806.144714 135.076050 -157.548080 55.756271 -1
1941899 -1 1.0727e+13 602.171 0 513.596 0 269 949.650635 227.349731 971.266724 89.747856 256.654877 -184.077011 -1
1941900 -1 9.3711e+12 599.654 0 490.976 0 235 952.281006 170.730072 789.470154 113.864914 85.393463 510.082275 -1
1941903 -1 9.2913e+12 606.400 0 489.579 0 233 855.677673 173.791229 817.065125 -97.590187 340.698151 -127.483582 -1
1941919 -1 9.6901e+12 616.405 0 496.485 0 243 935.009521 106.622238 929.356018 -236.553864 471.802124 501.967010 -1
1941921 -1 8.0551e+12 591.629 0 466.826 0 202 847.256897 181.954269 1035.861694 170.642441 -39.439705 698.883118 -1
1941923 -1 1.0767e+13 663.085 0 514.232 0 270 891.643921 201.723251 921.204407 -33.385262 114.467812 242.564865 -1
1941934 -1 9.5705e+12 579.694 0 494.434 0 240 897.462769 53.500126 788.120667 50.156708 -98.429321 -7.648748 -1
1941936 -1 9.9692e+12 626.265 0 501.207 0 250 885.330750 252.230560 918.648376 102.930817 230.516922 276.139191 -1
1941940 -1 8.4539e+12 616.253 0 474.405 0 212 833.646973 199.496155 958.774353 -128.121460 -230.443939 211.288055 -1
1941942 -1 8.4539e+12 554.073 0 474.405 0 212 815.550110 256.572540 879.189758 -310.020874 177.492020 -252.541092 -1
1941950 -1 8.2944e+12 587.145 0 471.403 0 208 1045.692871 17.826368 964.292969 -73.781273 -232.419189 452.377228 -1
1941996 -1 8.6533e+12 588.727 0 478.106 0 217 969.419617 170.504272 814.020935 -249.454132 119.169724 -15.491665 -1
1942019 -1 1.0169e+13 608.262 0 504.527 0 255 960.019897 176.464417 808.801147 378.080414 -12.313560 48.558945 -1
1942053 -1 8.2944e+12 594.214 0 471.403 0 208 813.684143 33.712406 1026.269165 -174.446625 -162.433487 56.122910 -1
1942078 -1 9.4907e+12 644.272 0 493.056 0 238 892.811584 164.320633 997.706543 -256.650299 211.184250 576.650513 -1
1942083 -1 8.8128e+12 581.506 0 481.026 0 221 1043.852783 94.703880 910.637878 -108.520119 360.933228 163.871506 -1
1942088 -1 9.6103e+12 602.740 0 495.119 0 241 791.006104 187.558090 1030.705933 47.317570 -279.374115 100.355629 -1
1942116 -1 1.0328e+13 636.780 0 507.151 0 259 981.124268 204.450531 904.709106 282.293610 166.065552 -91.236893 -1
1942135 -1 8.095e+12 561.935 0 467.595 0 203 954.581360 188.329712 877.858765 203.802353 129.746704 168.877243 -1
1942143 -1 9.2515e+12 594.942 0 488.878 0 232 858.374023 138.489929 1008.714600 6.160209 280.764008 421.093872 -1
1942164 -1 9.6103e+12 633.941 0 495.119 0 241 847.667847 246.879974 965.767273 -219.220230 191.386642 -76.635956 -1
1942185 -1 9.1717e+12 619.286 0 487.469 0 230 1047.445557 163.542145 857.060364 -130.150543 320.819885 271.594482 -1
1942202 -1 8.8926e+12 580.176 0 482.472 0 223 867.935486 219.980331 993.831421 -78.510620 1.401938 302.459503 -1
1942209 -1 7.9754e+12 617.771 0 465.280 0 200 1002.707397 253.794739 873.037964 64.078667 -17.979609 -170.562897 -1
1942212 -1 8.1349e+12 600.613 0 468.361 0 204 956.879028 18.401733 1035.249146 212.542114 23.573154 191.989212 -1
1942295 -1 8.1748e+12 567.194 0 469.125 0 205 973.491638 141.328339 836.660339 160.723053 780.638428 -76.425766 -1
1942307 -1 8.3343e+12 610.734 0 472.157 0 209 1049.165649 191.754211 839.695007 -199.486191 -32.684673 106.209511 -1
1942364 -1 8.8527e+12 611.215 0 481.750 0 222 1045.417114 28.711491 1027.730957 -111.948555 307.799683 322.444458 -1
1942379 -1 8.4938e+12 585.626 0 475.150 0 213 833.862854 194.154144 837.870300 -56.709286 313.695892 292.161072 -1
1942411 -1 8.2944e+12 569.700 0 471.403 0 208 966.864624 48.495716 920.166199 -492.709839 142.374802 325.260590 -1
1942412 -1 8.8926e+12 611.414 0 482.472 0 223 852.479736 50.707462 989.060120 -486.961578 305.384552 164.407562 -1
1942454 -1 8.1748e+12 589.547 0 469.125 0 205 935.016235 108.404808 930.465576 -284.199738 69.413193 168.750809 -1
1942490 -1 7.9754e+12 568.822 0 465.280 0 200 954.175171 59.728146 1037.213745 -207.521164 5.539011 189.487686 -1
1942492 -1 8.1349e+12 614.226 0 468.361 0 204 893.202332 95.669510 993.560669 194.292084 333.356995 127.740868 -1
1942493 -1 8.3742e+12 572.545 0 472.909 0 210 932.385132 229.380325 846.527710 93.619087 74.753044 -134.205750 -1
1942538 -1 8.1748e+12 610.671 0 469.125 0 205 945.387085 76.240685 1019.616150 -456.658478 174.313263 262.412659 -1
1942604 -1 8.1349e+12 618.750 0 468.361 0 204 1049.279297 144.731247 997.521240 -248.392395 83.085052 -352.898132 -1
1942782 -1 7.9754e+12 580.204 0 465.280 0 200 1013.454834 0.060936 857.320618 128.873703 113.439514 -279.482483 -1
1978899 -1 5.5907e+13 1116.023 0 890.472 0 1402 910.541382 375.995209 250.895706 -27.513380 234.345978 -25.962135 -1
1978917 -1 2.9908e+13 851.628 0 722.866 0 750 800.247803 423.086182 42.828205 24.182005 168.414932 -268.566895 -1
1978923 -1 1.1086e+13 661.520 0 519.261 0 278 800.496399 422.653320 46.054359 -221.721893 96.889412 -896.049011 -1
1978934 -1 2.6159e+13 868.459 0 691.309 0 656 1035.506836 345.555603 11.190226 289.638489 291.503510 252.520813 -1
1978939 -1 9.411e+12 577.640 0 491.671 0 236 1034.988037 347.969116 12.642788 270.969452 -301.153564 -175.924469 -1
1978945 -1 8.7331e+12 594.624 0 479.570 0 219 922.227234 452.966522 80.647392 -6.891331 394.292145 -53.922184 -1
1978947 -1 1.7705e+13 751.038 0 606.967 0 444 922.106812 453.771942 82.634941 200.090561 225.317429 -415.624237 -1
1978960 -1 2.1454e+13 635.416 0 647.090 0 538 964.441040 510.751740 37.841656 -479.540833 61.236351 595.388367 -1
1978968 -1 2.9429e+13 889.451 0 718.990 0 738 792.363770 288.762177 32.780659 29.165773 18.215553 150.187851 -1
1978977 -1 1.5233e+13 706.833 0 577.287 0 382 1040.272949 280.040527 210.428589 -9.787736 227.690659 -540.948853 -1
1978980 -1 8.4539e+12 592.291 0 474.405 0 212 902.361877 449.661804 184.804428 183.477036 -64.530586 330.643555 -1
1978984 -1 1.2761e+13 635.487 0 544.195 0 320 906.712036 448.580048 186.165100 -130.575226 136.145645 264.577240 -1
1978988 -1 2.6399e+13 849.099 0 693.410 0 662 805.124146 342.375000 66.622925 -260.051666 180.139557 -245.347412 -1
1978992 -1 1.1684e+13 621.603 0 528.437 0 293 994.096130 480.701630 116.410095 -147.049042 43.355095 262.083649 -1
1978999 -1 1.7067e+13 712.737 0 599.587 0 428 1016.551941 463.030060 232.320358 -227.126785 -48.327946 364.407745 -1
1979006 -1 2.0776e+13 759.763 0 640.202 0 521 815.867004 395.182190 105.016617 28.453411 -300.532990 -240.168274 -1
1979009 -1 1.8423e+13 751.432 0 615.061 0 462 908.457458 385.197144 252.871323 203.162613 68.373474 27.752756 -1
1979015 -1 1.2322e+13 684.048 0 537.886 0 309 789.497192 285.295990 27.792158 268.969543 475.224304 104.419586 -1
1979021 -1 2.2251e+13 772.487 0 655.011 0 558 806.441284 482.677002 229.471100 107.481728 35.376263 359.719696 -1
1979023 -1 2.5322e+13 894.994 0 683.852 0 635 854.761108 490.344757 48.780441 419.199860 194.518967 -48.794899 -1
1979028 -1 1.0009e+13 648.735 0 501.875 0 251 929.359192 407.178223 216.340424 -307.860168 211.276169 97.167709 -1
1979035 -1 1.7586e+13 797.414 0 605.597 0 441 872.176819 404.423706 239.031754 380.555328 -142.862183 -300.976562 -1
1979044 -1 1.3e+13 657.694 0 547.575 0 326 945.869934 342.932343 249.387314 -55.567772 316.287323 -565.978271 -1
1979047 -1 2.277e+13 806.450 0 660.059 0 571 992.013916 339.845703 68.883347 -46.922741 -240.810532 -295.830017 -1
1979066 -1 1.8942e+13 795.593 0 620.777 0 475 901.407043 441.442413 19.065313 145.990341 -308.383392 -62.167149 -1
1979072 -1 1.6629e+13 697.495 0 594.406 0 417 834.106934 365.316620 121.538979 11.203594 -36.124344 -240.617752 -1
1979076 -1 1.0687e+13 607.192 0 512.959 0 268 965.938782 447.122589 217.049591 -579.438843 -115.108597 -85.537041 -1
1979082 -1 1.1285e+13 618.925 0 522.356 0 283 792.621521 345.241425 175.066528 -107.203728 350.737701 -199.291748 -1
1979093 -1 1.8623e+13 739.027 0 617.272 0 467 1036.959839 405.162842 201.296860 -219.720215 -236.299850 -82.873871 -1
1979094 -1 1.0966e+13 620.085 0 517.386 0 275 942.183594 360.616302 54.568794 -200.507675 -354.575348 -364.051636 -1
1979102 -1 1.1684e+13 658.110 0 528.437 0 293 1015.467285 308.430573 116.130630 33.227226 -24.246948 -30.283291 -1
1979112 -1 8.2545e+12 556.085 0 470.646 0 207 1023.625793 407.161682 202.697174 187.998138 -393.079193 -39.590195 -1
1979117 -1 1.4754e+13 696.886 0 571.178 0 370 851.840637 422.941650 91.249947 71.270699 -8.202403 -445.539124 -1
1979132 -1 1.6389e+13 721.264 0 591.541 0 411 792.456543 281.357269 11.815806 204.546860 310.005676 171.837723 -1
1979138 -1 8.2545e+12 546.545 0 470.646 0 207 871.108337 285.202576 193.044525 -61.335686 218.299759 -142.518967 -1
1979143 -1 1.615e+13 784.558 0 588.648 0 405 806.600769 373.259918 66.735374 -81.581871 -387.600861 -114.410866 -1
1979145 -1 1.0129e+13 647.875 0 503.866 0 254 811.670654 406.310547 14.237498 -639.951233 288.904968 202.512436 -1
1979151 -1 1.7745e+13 793.060 0 607.422 0 445 823.005188 357.822815 133.647461 156.268417 -8.937972 -80.965446 -1
1979165 -1 1.1684e+13 621.755 0 528.437 0 293 951.742859 411.263611 158.722137 81.493423 -212.923676 97.714653 -1
1979171 -1 8.0153e+12 561.978 0 466.054 0 201 886.746582 385.167603 234.444473 -102.424934 367.054230 -552.058655 -1
1979197 -1 1.7665e+13 758.875 0 606.511 0 443 886.729614 267.291473 227.846939 -185.856583 312.890381 -110.694275 -1
1979201 -1 1.4794e+13 687.082 0 571.692 0 371 955.257141 284.357635 20.171354 -104.697304 -59.047546 -132.008789 -1
1979227 -1 1.6988e+13 729.957 0 598.651 0 426 1041.435303 495.320068 61.973339 51.967892 231.272873 193.964508 -1
1979232 -1 1.5393e+13 690.451 0 579.295 0 386 958.851685 496.925903 147.953247 -29.694735 7.258930 -319.520294 -1
1979234 -1 1.1006e+13 616.448 0 518.013 0 276 914.409851 426.001892 50.689091 25.626041 273.647369 -69.979744 -1
1979238 -1 1.0567e+13 616.764 0 511.038 0 265 1018.163269 384.739044 209.087601 125.784607 -92.593437 -56.519764 -1
1979244 -1 1.0847e+13 615.843 0 515.498 0 272 969.812317 498.212280 58.385422 -395.032806 -211.352951 176.002380 -1
1979250 -1 1.3518e+13 698.146 0 554.759 0 339 931.784851 331.256195 196.537079 -117.012650 195.792023 -115.234428 -1
1979252 -1 1.6509e+13 716.571 0 592.977 0 414 897.463013 359.153229 82.166718 -424.794220 28.282629 -317.304443 -1
1979256 -1 1.1724e+13 630.250 0 529.038 0 294 906.013000 396.394775 235.979904 1.655608 -61.606117 -343.133514 -1
1979258 -1 1.3279e+13 695.733 0 551.466 0 333 797.015503 465.017853 254.370041 78.496048 -22.938776 74.431404 -1
1979284 -1 1.0647e+13 637.081 0 512.320 0 267 792.359802 449.190826 184.751663 137.588318 -207.571457 -163.471863 -1
1979289 -1 8.4539e+12 623.320 0 474.405 0 212 919.423645 268.720062 242.275467 -185.762970 49.370766 -134.417084 -1
1979300 -1 8.4938e+12 566.007 0 475.150 0 213 1047.119141 294.635986 246.721603 -20.862247 78.994843 -61.445381 -1
1979308 -1 9.73e+12 613.532 0 497.165 0 244 815.615356 440.917236 28.510174 -868.121033 38.212612 141.174545 -1
1979317 -1 1.8064e+13 847.868 0 611.041 0 453 912.932556 490.364624 31.525019 97.730858 -186.840302 166.286362 -1
1979319 -1 8.2944e+12 592.640 0 471.403 0 208 903.596863 323.762726 44.529728 47.552219 -99.165985 52.472534 -1
1979329 -1 1.3239e+13 664.806 0 550.914 0 332 930.122742 489.987549 51.038002 -268.177216 -72.340164 73.034126 -1
1979332 -1 9.73e+12 598.608 0 497.165 0 244 1047.025391 387.645386 37.437180 6.900171 -79.442986 -207.850555 -1
1979334 -1 1.6031e+13 747.584 0 587.191 0 402 942.976746 453.619568 216.404968 -109.071014 -89.971588 211.581802 -1
1979365 -1 8.414e+12 571.279 0 473.658 0 211 896.708618 365.586731 138.470200 -467.785187 -99.212975 403.192078 -1
1979375 -1 9.5705e+12 605.965 0 494.434 0 240 991.487122 460.385956 91.261330 -104.805901 202.192780 195.788574 -1
1979383 -1 1.2641e+13 647.780 0 542.489 0 317 965.238464 428.052856 10.889101 -224.805389 287.306976 -422.448059 -1
1979391 -1 1.5592e+13 709.812 0 581.786 0 391 851.187927 288.406433 231.137650 -192.285233 -116.631340 -75.185646 -1
1979399 -1 1.1166e+13 634.999 0 520.503 0 280 847.474670 336.585907 213.304550 -63.347298 35.591034 -342.246613 -1
1979401 -1 1.3239e+13 664.064 0 550.914 0 332 973.537109 322.042786 41.300159 -31.163824 38.970543 -246.754227 -1
1979410 -1 1.1883e+13 689.165 0 531.426 0 298 798.185608 477.159302 210.906387 183.421097 203.000061 95.503700 -1
1979416 -1 9.0919e+12 580.335 0 486.052 0 228 911.728882 374.003204 250.240662 -746.035156 842.091614 12.122616 -1
1979421 -1 1.4675e+13 686.402 0 570.147 0 368 1042.396484 453.749054 88.591171 -36.275173 206.431168 130.969772 -1
1979428 -1 9.6103e+12 621.551 0 495.119 0 241 856.216309 274.926147 108.780647 -311.246521 72.944420 -119.885811 -1
1979435 -1 1.5153e+13 682.159 0 576.278 0 380 1019.106384 407.264313 229.460464 -153.643616 -69.821518 -106.211601 -1
1979436 -1 1.2123e+13 670.589 0 534.969 0 304 850.106995 358.411926 21.041039 -177.518661 -233.201981 107.243309 -1
1979439 -1 8.2944e+12 567.118 0 471.403 0 208 980.360596 337.671417 231.127045 265.379303 -126.737656 -270.522552 -1
1979448 -1 9.8496e+12 622.363 0 499.195 0 247 984.524475 394.436920 249.820679 -226.460419 -101.110466 -109.061699 -1
1979455 -1 1.0169e+13 608.165 0 504.527 0 255 887.794495 288.527618 12.402732 -486.013702 21.462519 57.693104 -1
1979463 -1 1.2202e+13 691.937 0 536.140 0 306 1030.149536 291.064331 202.459259 108.392189 87.801163 148.412323 -1
1979465 -1 1.4236e+13 698.259 0 564.409 0 357 809.110901 401.552032 14.344230 -255.801971 360.506256 -66.602081 -1
1979479 -1 1.0886e+13 626.272 0 516.129 0 273 956.026062 508.864441 10.807768 -82.383377 208.315979 77.677673 -1
1979482 -1 1.4555e+13 728.728 0 568.593 0 365 923.323364 510.654449 10.722210 -76.502472 -374.960846 -135.573013 -1
1979495 -1 1.6389e+13 712.947 0 591.541 0 411 950.168274 447.716217 194.752655 -355.309021 187.217453 374.479340 -1
1979504 -1 1.3638e+13 660.695 0 556.390 0 342 980.814819 287.728271 74.470261 -146.088760 47.438396 -100.236076 -1
1979506 -1 8.2545e+12 552.034 0 470.646 0 207 901.196411 395.341644 232.013092 267.206512 -194.089371 -41.030216 -1
1979514 -1 1.312e+13 674.620 0 549.249 0 329 1003.834961 321.980438 72.721123 -164.428177 -67.463524 -263.963196 -1
1979518 -1 8.9324e+12 573.924 0 483.192 0 224 811.059814 367.128693 16.643328 -249.337524 -13.378340 -68.123314 -1
1979526 -1 8.095e+12 577.755 0 467.595 0 203 865.800720 483.377808 2.505213 -78.613350 -100.555710 290.651001 -1
1979540 -1 1.0926e+13 641.908 0 516.759 0 274 912.930176 395.683075 256.230164 -19.924089 -152.370300 -177.638474 -1
1979543 -1 9.3711e+12 575.701 0 490.976 0 235 817.864746 377.904938 179.205444 417.120880 -390.243561 -407.904694 -1
1979546 -1 1.0089e+13 591.343 0 503.204 0 253 1009.966492 451.437042 253.519516 35.026802 -41.504730 155.495987 -1
1979553 -1 1.284e+13 671.060 0 545.326 0 322 947.923340 330.295715 222.233627 -343.200653 208.612839 -159.610336 -1
1979569 -1 1.0049e+13 492.932 0 502.540 0 252 1025.010132 309.717407 24.904785 -125.091164 -101.279396 -374.773956 -1
1979584 -1 1.2282e+13 632.484 0 537.305 0 308 894.371765 362.487976 211.553253 8.651475 108.572990 -116.142365 -1
1979595 -1 1.1724e+13 648.545 0 529.038 0 294 952.316223 279.233124 13.072145 140.901810 244.772400 82.660210 -1
1979613 -1 8.9723e+12 565.618 0 483.910 0 225 879.768433 400.840149 144.134277 -169.181458 -351.592834 34.058853 -1
1979619 -1 8.6932e+12 568.064 0 478.839 0 218 955.890686 431.804230 10.173269 -74.546684 159.167160 -56.557919 -1
1979643 -1 1.312e+13 705.270 0 549.249 0 329 943.706665 444.912537 215.642685 220.280487 207.604065 322.612183 -1
1979648 -1 1.1365e+13 630.928 0 523.583 0 285 850.515686 289.555328 234.357483 -69.030968 -308.202606 -63.669689 -1
1979652 -1 1.3e+13 668.837 0 547.575 0 326 1029.374390 325.385071 189.686127 -4.322975 -283.127258 200.810883 -1
1979659 -1 1.1963e+13 661.728 0 532.612 0 300 909.282288 332.998230 45.404446 2.926672 -56.418602 -200.968719 -1
1979661 -1 9.5705e+12 630.069 0 494.434 0 240 913.649780 383.808197 254.461563 -580.248169 252.785919 -274.798187 -1
1979668 -1 8.2944e+12 559.404 0 471.403 0 208 997.015015 461.077606 93.540298 -290.549713 262.053772 -196.948761 -1
1979669 -1 1.1046e+13 618.260 0 518.638 0 277 788.497192 350.938507 64.205826 144.524628 -164.600098 -227.141312 -1
